date,sales,has_event,snap_CA,snap_TX,snap_WI,dayofweek,month,week,sin_dow,cos_dow,lag_1,lag_7,lag_28,rolling_mean_7,rolling_std_7
2015-03-22,44014,0,0,0,0,6,3,12,-0.7818314824680299,0.6234898018587334,41982.0,48827.0,43759.0,35718.71428571428,7195.856926368234
2015-03-23,32338,0,0,0,0,0,3,13,0.0,1.0,44014.0,35495.0,31522.0,35031.142857142855,5836.05847093655
2015-03-24,26841,0,0,0,0,1,3,13,0.7818314824680297,0.6234898018587336,32338.0,31412.0,29780.0,34580.142857142855,5915.678586845041
2015-03-25,31995,0,0,0,0,2,3,13,0.9749279121818236,-0.22252093395631434,26841.0,29947.0,29227.0,33927.142857142855,6542.729538160936
2015-03-26,29902,0,0,0,0,3,3,13,0.43388373911755823,-0.900968867902419,31995.0,29369.0,29223.0,34219.71428571428,6378.82318598776
2015-03-27,32535,0,0,0,0,4,3,13,-0.433883739117558,-0.9009688679024191,29902.0,32999.0,33566.0,34295.857142857145,6314.12378266826
2015-03-28,41531,0,0,0,0,5,3,13,-0.9749279121818235,-0.2225209339563146,32535.0,41982.0,44154.0,34229.57142857143,6332.416307043787
2015-03-29,42583,0,0,0,0,6,3,13,-0.7818314824680299,0.6234898018587334,41531.0,44014.0,45186.0,34165.142857142855,6242.043346762095
2015-03-30,31899,0,0,0,0,0,3,14,0.0,1.0,42583.0,32338.0,35398.0,33960.71428571428,5878.582956072693
2015-03-31,30956,0,0,0,0,1,3,14,0.7818314824680297,0.6234898018587336,31899.0,26841.0,34387.0,33898.0,5901.078404269268
2015-04-01,35060,0,1,1,0,2,4,14,0.9749279121818236,-0.22252093395631434,30956.0,31995.0,31774.0,34485.857142857145,5249.943505364949
2015-04-02,33817,0,1,0,1,3,4,14,0.43388373911755823,-0.900968867902419,35060.0,29902.0,32819.0,34923.71428571428,5134.112702122445
2015-04-03,44108,0,1,1,1,4,4,14,-0.433883739117558,-0.9009688679024191,33817.0,32535.0,35937.0,35483.0,4689.92320477281
2015-04-04,48419,0,1,0,0,5,4,14,-0.9749279121818235,-0.2225209339563146,44108.0,41531.0,44229.0,37136.28571428572,5454.947653714167
2015-04-05,41636,1,1,1,1,6,4,14,-0.7818314824680299,0.6234898018587334,48419.0,42583.0,47379.0,38120.28571428572,6828.214254456409
2015-04-06,36215,0,1,1,1,0,4,15,0.0,1.0,41636.0,31899.0,36020.0,37985.0,6733.787591937626
2015-04-07,33911,0,1,1,0,1,4,15,0.7818314824680297,0.6234898018587336,36215.0,30956.0,33597.0,38601.57142857143,6264.925561067273
2015-04-08,34149,0,1,0,1,2,4,15,0.9749279121818236,-0.22252093395631434,33911.0,35060.0,32891.0,39023.71428571428,5741.588331762246
2015-04-09,34437,0,1,1,1,3,4,15,0.43388373911755823,-0.900968867902419,34149.0,33817.0,34391.0,38893.57142857143,5855.599424401178
2015-04-10,36853,0,1,0,0,4,4,15,-0.433883739117558,-0.9009688679024191,34437.0,44108.0,36623.0,38982.142857142855,5770.078059222735
2015-04-11,45272,1,0,1,1,5,4,15,-0.9749279121818235,-0.2225209339563146,36853.0,48419.0,44471.0,37945.71428571428,5330.76532073601
2015-04-12,47180,1,0,1,1,6,4,15,-0.7818314824680299,0.6234898018587334,45272.0,41636.0,48827.0,37496.142857142855,4341.126982269726
2015-04-13,34494,0,0,1,0,0,4,16,0.0,1.0,47180.0,36215.0,35495.0,38288.142857142855,5557.5792820427005
2015-04-14,33597,0,0,0,1,1,4,16,0.7818314824680297,0.6234898018587336,34494.0,33911.0,31412.0,38042.28571428572,5700.798239845745
2015-04-15,34690,0,0,1,1,2,4,16,0.9749279121818236,-0.22252093395631434,33597.0,34149.0,29947.0,37997.42857142857,5739.825225479204
2015-04-16,31431,0,0,0,0,3,4,16,0.43388373911755823,-0.900968867902419,34690.0,34437.0,29369.0,38074.71428571428,5682.728678909017
2015-04-17,33059,0,0,0,0,4,4,16,-0.433883739117558,-0.9009688679024191,31431.0,36853.0,32999.0,37645.28571428572,6101.578257966952
2015-04-18,42516,0,0,0,0,5,4,16,-0.9749279121818235,-0.2225209339563146,33059.0,45272.0,41982.0,37103.28571428572,6347.250000703326
2015-04-19,44359,0,0,0,0,6,4,16,-0.7818314824680299,0.6234898018587334,42516.0,47180.0,44014.0,36709.57142857143,5819.6506440719795
2015-04-20,33118,0,0,0,0,0,4,17,0.0,1.0,44359.0,34494.0,32338.0,36306.57142857143,5015.92500133798
2015-04-21,30227,0,0,0,0,1,4,17,0.7818314824680297,0.6234898018587336,33118.0,33597.0,26841.0,36110.0,5124.58310499496
2015-04-22,30382,0,0,0,0,2,4,17,0.9749279121818236,-0.22252093395631434,30227.0,34690.0,31995.0,35628.57142857143,5541.362914697136
2015-04-23,30658,0,0,0,0,3,4,17,0.43388373911755823,-0.900968867902419,30382.0,31431.0,29902.0,35013.142857142855,5891.159292492743
2015-04-24,34423,0,0,0,0,4,4,17,-0.433883739117558,-0.9009688679024191,30658.0,33059.0,32535.0,34902.71428571428,5976.129006703394
2015-04-25,43598,0,0,0,0,5,4,17,-0.9749279121818235,-0.2225209339563146,34423.0,42516.0,41531.0,35097.57142857143,5928.037417142996
2015-04-26,43406,0,0,0,0,6,4,17,-0.7818314824680299,0.6234898018587334,43598.0,44359.0,42583.0,35252.142857142855,6163.152911418278
2015-04-27,33444,0,0,0,0,0,4,18,0.0,1.0,43406.0,33118.0,31899.0,35116.0,5934.749615611411
2015-04-28,29750,0,0,0,0,1,4,18,0.7818314824680297,0.6234898018587336,33444.0,30227.0,30956.0,35162.57142857143,5917.712335498751
2015-04-29,28667,0,0,0,0,2,4,18,0.9749279121818236,-0.22252093395631434,29750.0,30382.0,35060.0,35094.42857142857,5986.366116912169
2015-04-30,30553,0,0,0,0,3,4,18,0.43388373911755823,-0.900968867902419,28667.0,30658.0,33817.0,34849.42857142857,6241.048999891557
2015-05-01,40976,0,1,1,0,4,5,18,-0.433883739117558,-0.9009688679024191,30553.0,34423.0,44108.0,34834.42857142857,6252.916728939176
2015-05-02,47052,0,1,0,1,5,5,18,-0.9749279121818235,-0.2225209339563146,40976.0,43598.0,48419.0,35770.57142857143,6658.439353110263
2015-05-03,49102,0,1,1,1,6,5,18,-0.7818314824680299,0.6234898018587334,47052.0,43406.0,41636.0,36264.0,7419.642601455486
2015-05-04,38169,0,1,0,0,0,5,19,0.0,1.0,49102.0,33444.0,36215.0,37077.71428571428,8558.404654963158
2015-05-05,35089,1,1,1,1,1,5,19,0.7818314824680297,0.6234898018587336,38169.0,29750.0,33911.0,37752.71428571428,8409.076360581766
2015-05-06,35296,0,1,1,1,2,5,19,0.9749279121818236,-0.22252093395631434,35089.0,28667.0,34149.0,38515.42857142857,7780.908234414592
2015-05-07,33321,0,1,1,0,3,5,19,0.43388373911755823,-0.900968867902419,35296.0,30553.0,34437.0,39462.42857142857,6712.559245105215
2015-05-08,37424,0,1,0,1,4,5,19,-0.433883739117558,-0.9009688679024191,33321.0,40976.0,36853.0,39857.857142857145,6158.941885004034
2015-05-09,47269,0,1,1,1,5,5,19,-0.9749279121818235,-0.2225209339563146,37424.0,47052.0,45272.0,39350.42857142857,6197.666519401811
2015-05-10,38030,1,1,0,0,6,5,19,-0.7818314824680299,0.6234898018587334,47269.0,49102.0,47180.0,39381.42857142857,6242.986274135759
2015-05-11,37192,0,0,1,1,0,5,20,0.0,1.0,38030.0,38169.0,34494.0,37799.71428571428,4540.069298820782
2015-05-12,35033,0,0,1,1,1,5,20,0.7818314824680297,0.6234898018587336,37192.0,35089.0,33597.0,37660.142857142855,4541.841749355679
2015-05-13,33685,0,0,1,0,2,5,20,0.9749279121818236,-0.22252093395631434,35033.0,35296.0,34690.0,37652.142857142855,4547.17155414846
2015-05-14,32054,0,0,0,1,3,5,20,0.43388373911755823,-0.900968867902419,33685.0,33321.0,31431.0,37422.0,4723.640333471609
2015-05-15,37764,0,0,1,1,4,5,20,-0.433883739117558,-0.9009688679024191,32054.0,37424.0,33059.0,37241.0,4926.874668590603
2015-05-16,44336,0,0,0,0,5,5,20,-0.9749279121818235,-0.2225209339563146,37764.0,47269.0,42516.0,37289.57142857143,4930.653940981262
2015-05-17,44493,0,0,0,0,6,5,20,-0.7818314824680299,0.6234898018587334,44336.0,38030.0,44359.0,36870.57142857143,3972.8730937505875
2015-05-18,34296,0,0,0,0,0,5,21,0.0,1.0,44493.0,37192.0,33118.0,37793.857142857145,4924.298103234977
2015-05-19,30671,0,0,0,0,1,5,21,0.7818314824680297,0.6234898018587336,34296.0,35033.0,30227.0,37380.142857142855,5101.746871695705
2015-05-20,31158,0,0,0,0,2,5,21,0.9749279121818236,-0.22252093395631434,30671.0,33685.0,30382.0,36757.0,5670.865542401772
2015-05-21,30601,0,0,0,0,3,5,21,0.43388373911755823,-0.900968867902419,31158.0,32054.0,30658.0,36396.0,5971.483149101211
2015-05-22,36267,0,0,0,0,4,5,21,-0.433883739117558,-0.9009688679024191,30601.0,37764.0,34423.0,36188.42857142857,6169.537066834701
2015-05-23,39975,0,0,0,0,5,5,21,-0.9749279121818235,-0.2225209339563146,36267.0,44336.0,43598.0,35974.57142857143,6131.649176122793
2015-05-24,37426,0,0,0,0,6,5,21,-0.7818314824680299,0.6234898018587334,39975.0,44493.0,43406.0,35351.57142857143,5306.533201540087
2015-05-25,37817,1,0,0,0,0,5,22,0.0,1.0,37426.0,34296.0,33444.0,34342.0,3709.4173846215986
2015-05-26,30879,0,0,0,0,1,5,22,0.7818314824680297,0.6234898018587336,37817.0,30671.0,29750.0,34845.0,3934.0629972925317
2015-05-27,30097,0,0,0,0,2,5,22,0.9749279121818236,-0.22252093395631434,30879.0,31158.0,28667.0,34874.71428571428,3897.901346206897
2015-05-28,30216,0,0,0,0,3,5,22,0.43388373911755823,-0.900968867902419,30097.0,30601.0,30553.0,34723.142857142855,4082.7601133126554
2015-05-29,32925,0,0,0,0,4,5,22,-0.433883739117558,-0.9009688679024191,30216.0,36267.0,40976.0,34668.142857142855,4149.591965023801
2015-05-30,40938,0,0,0,0,5,5,22,-0.9749279121818235,-0.2225209339563146,32925.0,39975.0,47052.0,34190.71428571428,4127.172507269535
2015-05-31,43463,0,0,0,0,6,5,22,-0.7818314824680299,0.6234898018587334,40938.0,37426.0,49102.0,34328.28571428572,4361.512341466147
2015-06-01,38654,0,1,1,0,0,6,23,0.0,1.0,43463.0,37817.0,38169.0,35190.71428571428,5519.321054691559
2015-06-02,37424,0,1,0,1,1,6,23,0.7818314824680297,0.6234898018587336,38654.0,30879.0,35089.0,35310.28571428572,5594.257761737615
2015-06-03,37990,0,1,1,1,2,6,23,0.9749279121818236,-0.22252093395631434,37424.0,30097.0,35296.0,36245.28571428572,5267.6091893218745
2015-06-04,34922,1,1,0,0,3,6,23,0.43388373911755823,-0.900968867902419,37990.0,30216.0,33321.0,37372.857142857145,4524.542865622656
2015-06-05,39889,0,1,1,1,4,6,23,-0.433883739117558,-0.9009688679024191,34922.0,32925.0,37424.0,38045.142857142855,3522.5759716704815
2015-06-06,47507,0,1,1,1,5,6,23,-0.9749279121818235,-0.2225209339563146,39889.0,40938.0,47269.0,39040.0,2729.6828265080817
2015-06-07,48426,0,1,1,0,6,6,23,-0.7818314824680299,0.6234898018587334,47507.0,43463.0,38030.0,39978.42857142857,4215.648580275734
2015-06-08,39922,0,1,0,1,0,6,24,0.0,1.0,48426.0,38654.0,37192.0,40687.42857142857,5201.45197219464
2015-06-09,38184,0,1,1,1,1,6,24,0.7818314824680297,0.6234898018587336,39922.0,37424.0,35033.0,40868.57142857143,5140.557293301397
2015-06-10,35176,0,1,0,0,2,6,24,0.9749279121818236,-0.22252093395631434,38184.0,37990.0,33685.0,40977.142857142855,5063.12342428305
2015-06-11,35585,0,0,1,1,3,6,24,0.43388373911755823,-0.900968867902419,35176.0,34922.0,32054.0,40575.142857142855,5437.6821173661565
2015-06-12,40282,0,0,1,1,4,6,24,-0.433883739117558,-0.9009688679024191,35585.0,39889.0,37764.0,40669.857142857145,5327.460728107125
2015-06-13,44853,0,0,1,0,5,6,24,-0.9749279121818235,-0.2225209339563146,40282.0,47507.0,44336.0,40726.0,5319.925720032805
2015-06-14,48981,0,0,0,1,6,6,24,-0.7818314824680299,0.6234898018587334,44853.0,48426.0,44493.0,40346.857142857145,4827.9322844108965
2015-06-15,47580,0,0,1,1,0,6,25,0.0,1.0,48981.0,39922.0,34296.0,40426.142857142855,4984.734209850813
2015-06-16,31698,1,0,0,0,1,6,25,0.7818314824680297,0.6234898018587336,47580.0,38184.0,30671.0,41520.142857142855,5651.417386478403
2015-06-17,31478,0,0,0,0,2,6,25,0.9749279121818236,-0.22252093395631434,31698.0,35176.0,31158.0,40593.57142857143,6720.193570057897
2015-06-18,34425,1,0,0,0,3,6,25,0.43388373911755823,-0.900968867902419,31478.0,35585.0,30601.0,40065.28571428572,7334.348089964218
2015-06-19,37829,0,0,0,0,4,6,25,-0.433883739117558,-0.9009688679024191,34425.0,40282.0,36267.0,39899.57142857143,7464.400017352197
2015-06-20,44255,0,0,0,0,5,6,25,-0.9749279121818235,-0.2225209339563146,37829.0,44853.0,39975.0,39549.142857142855,7500.944594484327
2015-06-21,41413,1,0,0,0,6,6,25,-0.7818314824680299,0.6234898018587334,44255.0,48981.0,37426.0,39463.71428571428,7433.5738760994645
2015-06-22,34846,0,0,0,0,0,6,26,0.0,1.0,41413.0,47580.0,37817.0,38382.57142857143,6279.424359422931
2015-06-23,33071,0,0,0,0,1,6,26,0.7818314824680297,0.6234898018587336,34846.0,31698.0,30879.0,36563.42857142857,4853.464427847461
2015-06-24,31622,0,0,0,0,2,6,26,0.9749279121818236,-0.22252093395631434,33071.0,31478.0,30097.0,36759.57142857143,4647.437640146165
2015-06-25,32376,0,0,0,0,3,6,26,0.43388373911755823,-0.900968867902419,31622.0,34425.0,30216.0,36780.142857142855,4620.402956040763
2015-06-26,35945,0,0,0,0,4,6,26,-0.433883739117558,-0.9009688679024191,32376.0,37829.0,32925.0,36487.42857142857,4853.499522926457
2015-06-27,42213,0,0,0,0,5,6,26,-0.9749279121818235,-0.2225209339563146,35945.0,44255.0,40938.0,36218.28571428572,4818.818932556153
2015-06-28,42946,0,0,0,0,6,6,26,-0.7818314824680299,0.6234898018587334,42213.0,41413.0,43463.0,35926.57142857143,4283.266621677975
2015-06-29,33928,0,0,0,0,0,6,27,0.0,1.0,42946.0,34846.0,38654.0,36145.57142857143,4635.263202060986
2015-06-30,32179,0,0,0,0,1,6,27,0.7818314824680297,0.6234898018587336,33928.0,33071.0,37424.0,36014.42857142857,4690.8126110920975
2015-07-01,38077,0,1,1,0,2,7,27,0.9749279121818236,-0.22252093395631434,32179.0,31622.0,37990.0,35887.0,4795.0566906624135
2015-07-02,41844,0,1,0,1,3,7,27,0.43388373911755823,-0.900968867902419,38077.0,32376.0,34922.0,36809.142857142855,4446.137928156325
2015-07-03,54154,0,1,1,1,4,7,27,-0.433883739117558,-0.9009688679024191,41844.0,35945.0,39889.0,38161.71428571428,4310.834014986161
2015-07-04,37489,1,1,0,0,5,7,27,-0.9749279121818235,-0.2225209339563146,54154.0,42213.0,47507.0,40763.0,7245.369877836921
2015-07-05,43532,0,1,1,1,6,7,27,-0.7818314824680299,0.6234898018587334,37489.0,42946.0,48426.0,40088.142857142855,7307.540156773483
2015-07-06,41538,0,1,1,1,0,7,28,0.0,1.0,43532.0,33928.0,39922.0,40171.857142857145,7348.975062972411
2015-07-07,37355,0,1,1,0,1,7,28,0.7818314824680297,0.6234898018587336,41538.0,32179.0,38184.0,41259.0,6814.837293239895
2015-07-08,36049,0,1,0,1,2,7,28,0.9749279121818236,-0.22252093395631434,37355.0,38077.0,35176.0,41998.42857142857,5882.453820675596
2015-07-09,38210,0,1,1,1,3,7,28,0.43388373911755823,-0.900968867902419,36049.0,41844.0,35585.0,41708.71428571428,6151.559902829135
2015-07-10,39895,0,1,0,0,4,7,28,-0.433883739117558,-0.9009688679024191,38210.0,54154.0,40282.0,41189.57142857143,6290.022121242041
2015-07-11,47405,0,0,1,1,5,7,28,-0.9749279121818235,-0.2225209339563146,39895.0,37489.0,44853.0,39152.57142857143,2643.8669190627043
2015-07-12,49594,0,0,1,1,6,7,28,-0.7818314824680299,0.6234898018587334,47405.0,43532.0,48981.0,40569.142857142855,3941.8392250560373
2015-07-13,39058,0,0,1,0,0,7,29,0.0,1.0,49594.0,41538.0,47580.0,41435.142857142855,5174.430900384804
2015-07-14,36831,0,0,0,1,1,7,29,0.7818314824680297,0.6234898018587336,39058.0,37355.0,31698.0,41080.857142857145,5250.555698481549
2015-07-15,38095,0,0,1,1,2,7,29,0.9749279121818236,-0.22252093395631434,36831.0,36049.0,31478.0,41006.0,5315.85772320265
2015-07-16,37478,0,0,0,0,3,7,29,0.43388373911755823,-0.900968867902419,38095.0,38210.0,34425.0,41298.28571428572,5047.344440868074
2015-07-17,41847,0,0,0,0,4,7,29,-0.433883739117558,-0.9009688679024191,37478.0,39895.0,37829.0,41193.71428571428,5128.915470619675
2015-07-18,45660,1,0,0,0,5,7,29,-0.9749279121818235,-0.2225209339563146,41847.0,47405.0,44255.0,41472.57142857143,5099.516933237982
2015-07-19,47784,0,0,0,0,6,7,29,-0.7818314824680299,0.6234898018587334,45660.0,49594.0,41413.0,41223.28571428572,4794.724243523136
2015-07-20,37547,0,0,0,0,0,7,30,0.0,1.0,47784.0,39058.0,34846.0,40964.71428571428,4290.345429538492
2015-07-21,34138,0,0,0,0,1,7,30,0.7818314824680297,0.6234898018587336,37547.0,36831.0,33071.0,40748.857142857145,4437.744075111856
2015-07-22,33376,0,0,0,0,2,7,30,0.9749279121818236,-0.22252093395631434,34138.0,38095.0,31622.0,40364.142857142855,4924.07735616772
2015-07-23,34195,0,0,0,0,3,7,30,0.43388373911755823,-0.900968867902419,33376.0,37478.0,32376.0,39690.0,5567.511083659061
2015-07-24,38441,0,0,0,0,4,7,30,-0.433883739117558,-0.9009688679024191,34195.0,41847.0,35945.0,39221.0,5912.492875259961
2015-07-25,42624,0,0,0,0,5,7,30,-0.9749279121818235,-0.2225209339563146,38441.0,45660.0,42213.0,38734.42857142857,5799.435227018293
2015-07-26,44192,0,0,0,0,6,7,30,-0.7818314824680299,0.6234898018587334,42624.0,47784.0,42946.0,38300.71428571428,5285.974577889585
2015-07-27,36126,0,0,0,0,0,7,31,0.0,1.0,44192.0,37547.0,33928.0,37787.57142857143,4293.027170390841
2015-07-28,32955,0,0,0,0,1,7,31,0.7818314824680297,0.6234898018587336,36126.0,34138.0,32179.0,37584.57142857143,4339.642376092833
2015-07-29,31593,0,0,0,0,2,7,31,0.9749279121818236,-0.22252093395631434,32955.0,33376.0,38077.0,37415.57142857143,4515.697172351201
2015-07-30,33587,0,0,0,0,3,7,31,0.43388373911755823,-0.900968867902419,31593.0,34195.0,41844.0,37160.857142857145,4821.465386808261
2015-07-31,41478,0,0,0,0,4,7,31,-0.433883739117558,-0.9009688679024191,33587.0,38441.0,54154.0,37074.0,4888.805375549292
2015-08-01,49150,0,1,1,0,5,8,31,-0.9749279121818235,-0.2225209339563146,41478.0,42624.0,37489.0,37507.857142857145,5157.703152520848
2015-08-02,51541,0,1,0,1,6,8,31,-0.7818314824680299,0.6234898018587334,49150.0,44192.0,43532.0,38440.142857142855,6619.313746619827
2015-08-03,45257,0,1,1,1,0,8,32,0.0,1.0,51541.0,36126.0,41538.0,39490.0,8100.669560803793
2015-08-04,37658,0,1,0,0,1,8,32,0.7818314824680297,0.6234898018587336,45257.0,32955.0,37355.0,40794.42857142857,8203.21217282479
2015-08-05,38279,0,1,1,1,2,8,32,0.9749279121818236,-0.22252093395631434,37658.0,31593.0,36049.0,41466.28571428572,7626.45548325663
2015-08-06,37798,0,1,1,1,3,8,32,0.43388373911755823,-0.900968867902419,38279.0,33587.0,38210.0,42421.42857142857,6522.625669088143
2015-08-07,40137,0,1,1,0,4,8,32,-0.433883739117558,-0.9009688679024191,37798.0,41478.0,39895.0,43023.0,5716.403589670689
2015-08-08,48104,0,1,0,1,5,8,32,-0.9749279121818235,-0.2225209339563146,40137.0,49150.0,47405.0,42831.42857142857,5798.687979682493
2015-08-09,51961,0,1,1,1,6,8,32,-0.7818314824680299,0.6234898018587334,48104.0,51541.0,49594.0,42682.0,5619.431406586727
2015-08-10,38324,0,1,0,0,0,8,33,0.0,1.0,51961.0,45257.0,39058.0,42742.0,5730.922206184034
2015-08-11,36449,0,0,1,1,1,8,33,0.7818314824680297,0.6234898018587336,38324.0,37658.0,36831.0,41751.57142857143,5822.194227183384
2015-08-12,37351,0,0,1,1,2,8,33,0.9749279121818236,-0.22252093395631434,36449.0,38279.0,38095.0,41578.857142857145,5979.6711010046665
2015-08-13,36055,0,0,1,0,3,8,33,0.43388373911755823,-0.900968867902419,37351.0,37798.0,37478.0,41446.28571428572,6074.557479473583
2015-08-14,40762,0,0,0,1,4,8,33,-0.433883739117558,-0.9009688679024191,36055.0,40137.0,41847.0,41197.28571428572,6281.23471711004
2015-08-15,48436,0,0,1,1,5,8,33,-0.9749279121818235,-0.2225209339563146,40762.0,48104.0,45660.0,41286.57142857143,6268.079473468262
2015-08-16,50540,0,0,0,0,6,8,33,-0.7818314824680299,0.6234898018587334,48436.0,51961.0,47784.0,41334.0,6329.220225799269
2015-08-17,39112,0,0,0,0,0,8,34,0.0,1.0,50540.0,38324.0,37547.0,41131.0,5942.544572823992
2015-08-18,35245,0,0,0,0,1,8,34,0.7818314824680297,0.6234898018587336,39112.0,36449.0,34138.0,41243.57142857143,5887.719163851214
2015-08-19,33707,0,0,0,0,2,8,34,0.9749279121818236,-0.22252093395631434,35245.0,37351.0,33376.0,41071.57142857143,6066.015684591836
2015-08-20,32516,0,0,0,0,3,8,34,0.43388373911755823,-0.900968867902419,33707.0,36055.0,34195.0,40551.0,6573.641507312863
2015-08-21,36963,0,0,0,0,4,8,34,-0.433883739117558,-0.9009688679024191,32516.0,40762.0,38441.0,40045.42857142857,7092.655446707821
2015-08-22,45080,0,0,0,0,5,8,34,-0.9749279121818235,-0.2225209339563146,36963.0,48436.0,42624.0,39502.71428571428,7173.570559451437
2015-08-23,47596,0,0,0,0,6,8,34,-0.7818314824680299,0.6234898018587334,45080.0,50540.0,44192.0,39023.28571428572,6563.208659242956
2015-08-24,35093,0,0,0,0,0,8,35,0.0,1.0,47596.0,39112.0,36126.0,38602.71428571428,5745.6187283379995
2015-08-25,31295,0,0,0,0,1,8,35,0.7818314824680297,0.6234898018587336,35093.0,35245.0,32955.0,38028.57142857143,5885.34974483653
2015-08-26,31967,0,0,0,0,2,8,35,0.9749279121818236,-0.22252093395631434,31295.0,33707.0,31593.0,37464.28571428572,6366.420179721228
2015-08-27,32076,0,0,0,0,3,8,35,0.43388373911755823,-0.900968867902419,31967.0,32516.0,33587.0,37215.71428571428,6568.336616279777
2015-08-28,36251,0,0,0,0,4,8,35,-0.433883739117558,-0.9009688679024191,32076.0,36963.0,41478.0,37152.857142857145,6622.687858882545
2015-08-29,45236,0,0,0,0,5,8,35,-0.9749279121818235,-0.2225209339563146,36251.0,45080.0,49150.0,37051.142857142855,6631.551438101816
2015-08-30,48517,0,0,0,0,6,8,35,-0.7818314824680299,0.6234898018587334,45236.0,47596.0,51541.0,37073.42857142857,6663.216311890782
2015-08-31,35885,0,0,0,0,0,8,36,0.0,1.0,48517.0,35093.0,45257.0,37205.0,6910.141701393185
2015-09-01,37955,0,1,1,0,1,9,36,0.7818314824680297,0.6234898018587336,35885.0,31295.0,37658.0,37318.142857142855,6876.198039337598
2015-09-02,36590,0,1,0,1,2,9,36,0.9749279121818236,-0.22252093395631434,37955.0,31967.0,38279.0,38269.57142857143,6344.070981558085
2015-09-03,39619,0,1,1,1,3,9,36,0.43388373911755823,-0.900968867902419,36590.0,32076.0,37798.0,38930.0,5795.527183383153
2015-09-04,39270,0,1,0,0,4,9,36,-0.433883739117558,-0.9009688679024191,39619.0,36251.0,40137.0,40007.57142857143,4948.031522977665
2015-09-05,47487,0,1,1,1,5,9,36,-0.9749279121818235,-0.2225209339563146,39270.0,45236.0,48104.0,40438.857142857145,4690.917231863103
2015-09-06,45248,0,1,1,1,6,9,36,-0.7818314824680299,0.6234898018587334,47487.0,48517.0,51961.0,40760.42857142857,5131.083506666079
2015-09-07,45762,1,1,1,0,0,9,37,0.0,1.0,45248.0,35885.0,38324.0,40293.42857142857,4404.834119356521
2015-09-08,36169,0,1,0,1,1,9,37,0.7818314824680297,0.6234898018587336,45762.0,37955.0,36449.0,41704.42857142857,4338.777971470077
2015-09-09,38102,0,1,1,1,2,9,37,0.9749279121818236,-0.22252093395631434,36169.0,36590.0,37351.0,41449.28571428572,4638.193531763735
2015-09-10,35693,0,1,0,0,3,9,37,0.43388373911755823,-0.900968867902419,38102.0,39619.0,36055.0,41665.28571428572,4403.44765361131
2015-09-11,40286,0,0,1,1,4,9,37,-0.433883739117558,-0.9009688679024191,35693.0,39270.0,40762.0,41104.42857142857,4926.477675349194
2015-09-12,50103,0,0,1,1,5,9,37,-0.9749279121818235,-0.2225209339563146,40286.0,47487.0,48436.0,41249.57142857143,4878.154120058871
2015-09-13,51340,0,0,1,0,6,9,37,-0.7818314824680299,0.6234898018587334,50103.0,45248.0,50540.0,41623.28571428572,5496.640965604505
2015-09-14,38071,0,0,0,1,0,9,38,0.0,1.0,51340.0,45762.0,39112.0,42493.57142857143,6547.933181728465
2015-09-15,37425,0,0,1,1,1,9,38,0.7818314824680297,0.6234898018587336,38071.0,36169.0,35245.0,41394.857142857145,6553.356326559458
2015-09-16,33645,0,0,0,0,2,9,38,0.9749279121818236,-0.22252093395631434,37425.0,38102.0,33707.0,41574.28571428572,6401.870760808512
2015-09-17,33998,0,0,0,0,3,9,38,0.43388373911755823,-0.900968867902419,33645.0,35693.0,32516.0,40937.57142857143,6998.603000055132
2015-09-18,38689,0,0,0,0,4,9,38,-0.433883739117558,-0.9009688679024191,33998.0,40286.0,36963.0,40695.42857142857,7235.610475445779
2015-09-19,48279,0,0,0,0,5,9,38,-0.9749279121818235,-0.2225209339563146,38689.0,50103.0,45080.0,40467.28571428572,7275.737458940387
2015-09-20,49979,0,0,0,0,6,9,38,-0.7818314824680299,0.6234898018587334,48279.0,51340.0,47596.0,40206.71428571428,6895.877288019874
2015-09-21,36145,0,0,0,0,0,9,39,0.0,1.0,49979.0,38071.0,35093.0,40012.28571428572,6539.643739386344
2015-09-22,33518,0,0,0,0,1,9,39,0.7818314824680297,0.6234898018587336,36145.0,37425.0,31295.0,39737.142857142855,6674.067036636925
2015-09-23,33497,0,0,0,0,2,9,39,0.9749279121818236,-0.22252093395631434,33518.0,33645.0,31967.0,39179.0,7052.305698611375
2015-09-24,32967,1,0,0,0,3,9,39,0.43388373911755823,-0.900968867902419,33497.0,33998.0,32076.0,39157.857142857145,7071.856579158707
2015-09-25,38680,0,0,0,0,4,9,39,-0.433883739117558,-0.9009688679024191,32967.0,38689.0,36251.0,39010.57142857143,7206.682867476601
2015-09-26,46636,0,0,0,0,5,9,39,-0.9749279121818235,-0.2225209339563146,38680.0,48279.0,45236.0,39009.28571428572,7206.7506019075645
2015-09-27,47613,0,0,0,0,6,9,39,-0.7818314824680299,0.6234898018587334,46636.0,49979.0,48517.0,38774.57142857143,6873.585402518404
2015-09-28,34262,0,0,0,0,0,9,40,0.0,1.0,47613.0,36145.0,35885.0,38436.57142857143,6261.734979411121
2015-09-29,30615,0,0,0,0,1,9,40,0.7818314824680297,0.6234898018587336,34262.0,33518.0,37955.0,38167.57142857143,6415.153540826658
2015-09-30,31270,0,0,0,0,2,9,40,0.9749279121818236,-0.22252093395631434,30615.0,33497.0,36590.0,37752.857142857145,6845.242567617577
