date,sales,dayofweek,month,lag_1,lag_7,lag_28,rolling_mean_7,rolling_std_7
2013-09-17,32571,1,9,36775.0,34663.0,31625.0,40786.71428571428,6643.058650809503
2013-09-18,31281,2,9,32571.0,36195.0,32633.0,40487.857142857145,7001.836007519045
2013-09-19,30823,3,9,31281.0,36767.0,31793.0,39785.857142857145,7714.08033897692
2013-09-20,36281,4,9,30823.0,40971.0,37113.0,38936.71428571428,8398.553619806315
2013-09-21,46001,5,9,36281.0,49166.0,44836.0,38266.71428571428,8396.293005731464
2013-09-22,46210,6,9,46001.0,50970.0,48577.0,37814.57142857143,7773.674932255713
2013-09-23,32784,0,9,46210.0,36775.0,34200.0,37134.57142857143,6541.677304207301
2013-09-24,31064,1,9,32784.0,32571.0,32963.0,36564.42857142857,6748.876347391537
2013-09-25,29959,2,9,31064.0,31281.0,32456.0,36349.142857142855,6919.378571051291
2013-09-26,30648,3,9,29959.0,30823.0,31710.0,36160.28571428572,7096.536519417664
2013-09-27,35502,4,9,30648.0,36281.0,41621.0,36135.28571428572,7118.746184413042
2013-09-28,44441,5,9,35502.0,46001.0,47972.0,36024.0,7122.17675059154
2013-09-29,44396,6,9,44441.0,46210.0,44741.0,35801.142857142855,6773.848153710255
2013-09-30,32893,0,9,44396.0,32784.0,47072.0,35542.0,6329.392940875138
2013-10-01,36730,1,10,32893.0,31064.0,37799.0,35557.57142857143,6321.606200356123
2013-10-02,33900,2,10,36730.0,29959.0,33328.0,36367.0,6005.17016134153
2013-10-03,37215,3,10,33900.0,30648.0,35425.0,36930.0,5464.693556519581
2013-10-04,37334,4,10,37215.0,35502.0,38684.0,37868.142857142855,4719.360317831615
2013-10-05,48777,5,10,37334.0,44441.0,47600.0,38129.857142857145,4615.939537030755
2013-10-06,49888,6,10,48777.0,44396.0,51740.0,38749.28571428572,5754.515204436869
2013-10-07,37003,0,10,49888.0,32893.0,39765.0,39533.857142857145,6910.901760469248
2013-10-08,34544,1,10,37003.0,36730.0,34663.0,40121.0,6409.036277007627
2013-10-09,34746,2,10,34544.0,33900.0,36195.0,39808.71428571428,6650.512103446999
2013-10-10,34019,3,10,34746.0,37215.0,36767.0,39929.57142857143,6531.867952766708
2013-10-11,38093,4,10,34019.0,37334.0,40971.0,39473.0,6856.852387697032
2013-10-12,46581,5,10,38093.0,48777.0,49166.0,39581.42857142857,6823.309677303293
2013-10-13,46343,6,10,46581.0,49888.0,50970.0,39267.71428571428,6365.1640385849505
2013-10-14,36836,0,10,46343.0,37003.0,36775.0,38761.28571428572,5455.361115889741
2013-10-15,33213,1,10,36836.0,34544.0,32571.0,38737.42857142857,5464.6890993340885
2013-10-16,32677,2,10,33213.0,34746.0,31281.0,38547.28571428572,5654.767154483767
2013-10-17,30538,3,10,32677.0,34019.0,30823.0,38251.71428571428,5933.7634688923845
2013-10-18,34337,4,10,30538.0,38093.0,36281.0,37754.42857142857,6469.309078439585
2013-10-19,42043,5,10,34337.0,46581.0,46001.0,37217.857142857145,6591.163084731231
2013-10-20,43352,6,10,42043.0,46343.0,46210.0,36569.57142857143,5676.445832183569
2013-10-21,31859,0,10,43352.0,36836.0,32784.0,36142.28571428572,4874.006624064898
2013-10-22,28957,1,10,31859.0,33213.0,31064.0,35431.28571428572,5113.092564332129
2013-10-23,29525,2,10,28957.0,32677.0,29959.0,34823.28571428572,5646.09347880714
2013-10-24,29260,3,10,29525.0,30538.0,30648.0,34373.0,5962.608741146775
2013-10-25,33877,4,10,29260.0,34337.0,35502.0,34190.42857142857,6117.167586858661
2013-10-26,42454,5,10,33877.0,42043.0,44441.0,34124.71428571428,6117.801367438184
2013-10-27,40665,6,10,42454.0,43352.0,44396.0,34183.42857142857,6207.771764950305
2013-10-28,32058,0,10,40665.0,31859.0,32893.0,33799.57142857143,5599.631293134178
2013-10-29,29529,1,10,32058.0,28957.0,36730.0,33828.0,5588.631615461272
2013-10-30,31136,2,10,29529.0,29525.0,33900.0,33909.71428571428,5509.156611626548
2013-10-31,27034,3,10,31136.0,29260.0,37215.0,34139.857142857145,5326.0656344864055
2013-11-01,39727,4,11,27034.0,33877.0,37334.0,33821.857142857145,5718.0151401388475
2013-11-02,47093,5,11,39727.0,42454.0,48777.0,34657.57142857143,6139.393641534496
2013-11-03,48373,6,11,47093.0,40665.0,49888.0,35320.28571428572,7267.899506604032
2013-11-04,32972,0,11,48373.0,32058.0,37003.0,36421.42857142857,8662.697325451281
2013-11-05,34087,1,11,32972.0,29529.0,34544.0,36552.0,8592.570977303581
2013-11-06,33030,2,11,34087.0,31136.0,34746.0,37203.142857142855,8132.029706220764
2013-11-07,31953,3,11,33030.0,27034.0,34019.0,37473.71428571428,7925.400930221871
2013-11-08,35460,4,11,31953.0,39727.0,38093.0,38176.42857142857,7010.775987890408
2013-11-09,45717,5,11,35460.0,47093.0,46581.0,37566.857142857145,7038.933996673331
2013-11-10,43905,6,11,45717.0,48373.0,46343.0,37370.28571428572,6741.494634334563
2013-11-11,36396,0,11,43905.0,32972.0,36836.0,36732.0,5649.150496608596
2013-11-12,32275,1,11,36396.0,34087.0,33213.0,37221.142857142855,5412.606871264246
2013-11-13,29255,2,11,32275.0,33030.0,32677.0,36962.28571428572,5626.578407116387
2013-11-14,29468,3,11,29255.0,31953.0,30538.0,36423.0,6216.294260516724
2013-11-15,35775,4,11,29468.0,35460.0,34337.0,36068.0,6574.734924948166
2013-11-16,44587,5,11,35775.0,45717.0,42043.0,36113.0,6570.956881104393
2013-11-17,42589,6,11,44587.0,43905.0,43352.0,35951.57142857143,6304.155927035815
2013-11-18,32110,0,11,42589.0,36396.0,31859.0,35763.57142857143,6041.596308293098
2013-11-19,28522,1,11,32110.0,32275.0,28957.0,35151.28571428572,6182.363051840434
2013-11-20,27915,2,11,28522.0,29255.0,29525.0,34615.142857142855,6620.573273983935
2013-11-21,28699,3,11,27915.0,29468.0,29260.0,34423.71428571428,6817.822372632027
2013-11-22,32863,4,11,28699.0,35775.0,33877.0,34313.857142857145,6916.465629895352
2013-11-23,40047,5,11,32863.0,44587.0,42454.0,33897.857142857145,6901.493037224413
2013-11-24,38446,6,11,40047.0,42589.0,40665.0,33249.28571428572,5865.056200761863
2013-11-25,28645,0,11,38446.0,32110.0,32058.0,32657.428571428572,4894.1600865093205
2013-11-26,31293,1,11,28645.0,28522.0,29529.0,32162.428571428572,5128.377711555667
2013-11-27,36139,2,11,31293.0,27915.0,31136.0,32558.285714285714,4902.513189317144
2013-11-28,19839,3,11,36139.0,28699.0,27034.0,33733.142857142855,4579.0683342273605
2013-11-29,26073,4,11,19839.0,32863.0,39727.0,32467.428571428572,6859.270900446655
2013-11-30,31546,5,11,26073.0,40047.0,47093.0,31497.428571428572,7262.271496282296
2013-12-01,38187,6,12,31546.0,38446.0,48373.0,30283.0,6231.998796533907
2013-12-02,37087,0,12,38187.0,28645.0,32972.0,30246.0,6175.973850333246
2013-12-03,38024,1,12,37087.0,31293.0,34087.0,31452.0,6619.553685861308
2013-12-04,31519,2,12,38024.0,36139.0,33030.0,32413.571428571428,7066.405400606044
2013-12-05,35151,3,12,31519.0,19839.0,31953.0,31753.571428571428,6873.5816926631705
2013-12-06,36899,4,12,35151.0,26073.0,35460.0,33941.0,4464.0854606514795
2013-12-07,44450,5,12,36899.0,31546.0,45717.0,35487.57142857143,2877.1951536836755
2013-12-08,40424,6,12,44450.0,38187.0,43905.0,37331.0,3887.3952290275924
2013-12-09,33653,0,12,40424.0,37087.0,36396.0,37650.57142857143,4057.7103912240245
2013-12-10,31422,1,12,33653.0,38024.0,32275.0,37160.0,4335.289763479848
2013-12-11,30911,2,12,31422.0,31519.0,29255.0,36216.857142857145,4808.3251217227735
2013-12-12,31669,3,12,30911.0,35151.0,29468.0,36130.0,4911.710360624547
2013-12-13,36163,4,12,31669.0,36899.0,35775.0,35632.57142857143,5195.501671546981
2013-12-14,41528,5,12,36163.0,44450.0,44587.0,35527.42857142857,5172.999673211615
2013-12-15,43097,6,12,41528.0,40424.0,42589.0,35110.0,4391.932072941611
2013-12-16,32474,0,12,43097.0,33653.0,32110.0,35491.857142857145,5004.452565085448
2013-12-17,30338,1,12,32474.0,31422.0,28522.0,35323.42857142857,5095.664198026346
2013-12-18,31692,2,12,30338.0,30911.0,27915.0,35168.57142857143,5248.17825082007
2013-12-19,32411,3,12,31692.0,31669.0,28699.0,35280.142857142855,5149.9635412486505
2013-12-20,32123,4,12,32411.0,36163.0,32863.0,35386.142857142855,5070.26828443923
2013-12-21,40474,5,12,32123.0,41528.0,40047.0,34809.0,5195.489389845761
2013-12-22,34915,6,12,40474.0,43097.0,38446.0,34658.42857142857,4979.076582966715
2013-12-23,35289,0,12,34915.0,32474.0,28645.0,33489.57142857143,3367.4909976193762
2013-12-24,31077,1,12,35289.0,30338.0,31293.0,33891.71428571428,3393.977495225204
2013-12-25,20,2,12,31077.0,31692.0,36139.0,33997.28571428572,3274.401050283112
2013-12-26,32727,3,12,20.0,32411.0,19839.0,29472.714285714286,13355.208655730366
2013-12-27,33095,4,12,32727.0,32123.0,26073.0,29517.85714285714,13367.324444686898
2013-12-28,36490,5,12,33095.0,40474.0,31546.0,29656.714285714286,13403.894890594125
2013-12-29,34121,6,12,36490.0,34915.0,38187.0,29087.571428571428,12944.748276902916
2013-12-30,32293,0,12,34121.0,35289.0,37087.0,28974.14285714286,12888.531496755446
2013-12-31,34811,1,12,32293.0,31077.0,38024.0,28546.14285714286,12692.127276761918
2014-01-01,23845,2,1,34811.0,20.0,31519.0,29079.571428571428,12893.098565474775
2014-01-02,32653,3,1,23845.0,32727.0,35151.0,32483.14285714286,4067.0198109742596
2014-01-03,38870,4,1,32653.0,33095.0,36899.0,32472.571428571428,4066.3764318757117
2014-01-04,44616,5,1,38870.0,36490.0,44450.0,33297.57142857143,4743.202218513797
2014-01-05,45302,6,1,44616.0,34121.0,40424.0,34458.42857142857,6370.111245944936
2014-01-06,32412,0,1,45302.0,32293.0,33653.0,36055.71428571428,7561.744016523459
2014-01-07,30952,1,1,32412.0,34811.0,31422.0,36072.71428571428,7552.0024654455065
2014-01-08,32973,2,1,30952.0,23845.0,30911.0,35521.42857142857,7796.354144879563
2014-01-09,33197,3,1,32973.0,32653.0,31669.0,36825.42857142857,6095.782964671616
2014-01-10,32766,4,1,33197.0,38870.0,36163.0,36903.142857142855,6036.907001342398
2014-01-11,47798,5,1,32766.0,44616.0,41528.0,36031.142857142855,6145.326311611958
2014-01-12,46858,6,1,47798.0,45302.0,43097.0,36485.71428571428,6951.05413382951
2014-01-13,33714,0,1,46858.0,32412.0,32474.0,36708.0,7296.2828664098815
2014-01-14,30223,1,1,33714.0,30952.0,30338.0,36894.0,7184.250250838037
2014-01-15,31579,2,1,30223.0,32973.0,31692.0,36789.857142857145,7289.257699486521
2014-01-16,31190,3,1,31579.0,33197.0,32411.0,36590.71428571428,7428.623643589367
2014-01-17,35240,4,1,31190.0,32766.0,32123.0,36304.0,7617.760803980814
2014-01-18,43233,5,1,35240.0,47798.0,40474.0,36657.42857142857,7482.4455417807085
2014-01-19,40427,6,1,43233.0,46858.0,34915.0,36005.28571428572,6481.650039773436
2014-01-20,32706,0,1,40427.0,33714.0,35289.0,35086.57142857143,4965.424146271976
2014-01-21,27854,1,1,32706.0,30223.0,31077.0,34942.57142857143,5026.109126588955
2014-01-22,28197,2,1,27854.0,31579.0,20.0,34604.142857142855,5458.058123196412
2014-01-23,26244,3,1,28197.0,31190.0,32727.0,34121.0,5902.095560053217
2014-01-24,30888,4,1,26244.0,35240.0,33095.0,33414.42857142857,6569.75465947658
2014-01-25,40529,5,1,30888.0,43233.0,36490.0,32792.71428571428,6574.122088773163
2014-01-26,40197,6,1,40529.0,40427.0,34121.0,32406.428571428572,5903.678538480419
2014-01-27,30060,0,1,40197.0,32706.0,32293.0,32373.571428571428,5852.013922777437
2014-01-28,24000,1,1,30060.0,27854.0,34811.0,31995.571428571428,5912.110701972772
2014-01-29,24983,2,1,24000.0,28197.0,23845.0,31445.0,6511.182227522131
2014-01-30,27017,3,1,24983.0,26244.0,32653.0,30985.85714285714,6881.196829732739
2014-01-31,36489,4,1,27017.0,30888.0,38870.0,31096.285714285714,6798.118311079078
2014-02-01,45333,5,2,36489.0,40529.0,44616.0,31896.428571428572,7092.752870762827
2014-02-02,43897,6,2,45333.0,40197.0,45302.0,32582.714285714286,8211.436186081897
2014-02-03,37294,0,2,43897.0,30060.0,32412.0,33111.28571428572,8875.49158665377
2014-02-04,30577,1,2,37294.0,24000.0,30952.0,34144.71428571428,8882.145362360106
2014-02-05,31676,2,2,30577.0,24983.0,32973.0,35084.28571428572,7926.630572828223
2014-02-06,32389,3,2,31676.0,27017.0,33197.0,36040.42857142857,6833.371638684724
2014-02-07,34255,4,2,32389.0,36489.0,32766.0,36807.857142857145,5887.2439626866335
2014-02-08,47108,5,2,34255.0,45333.0,47798.0,36488.71428571428,5967.415596785737
2014-02-09,48040,6,2,47108.0,43897.0,46858.0,36742.28571428572,6425.963526047669
2014-02-10,33147,0,2,48040.0,37294.0,33714.0,37334.142857142855,7322.959224898326
2014-02-11,33533,1,2,33147.0,30577.0,30223.0,36741.71428571428,7492.531208127307
2014-02-12,36738,2,2,33533.0,31676.0,31579.0,37164.0,7163.2396302231655
2014-02-13,37483,3,2,36738.0,32389.0,31190.0,37887.142857142855,6761.099452716508
2014-02-14,33910,4,2,37483.0,34255.0,35240.0,38614.857142857145,6331.160700023606
2014-02-15,44965,5,2,33910.0,47108.0,43233.0,38565.57142857143,6371.96853039785
2014-02-16,43832,6,2,44965.0,48040.0,40427.0,38259.42857142857,5929.241571992766
2014-02-17,34557,0,2,43832.0,33147.0,32706.0,37658.28571428572,4895.572820221849
2014-02-18,30710,1,2,34557.0,33533.0,27854.0,37859.71428571428,4704.289876070021
2014-02-19,30411,2,2,30710.0,36738.0,28197.0,37456.42857142857,5228.791155934671
2014-02-20,29703,3,2,30411.0,37483.0,26244.0,36552.57142857143,5879.976781619183
2014-02-21,33326,4,2,29703.0,33910.0,30888.0,35441.142857142855,6388.124122895831
2014-02-22,41488,5,2,33326.0,44965.0,40529.0,35357.71428571428,6415.209628019055
2014-02-23,44427,6,2,41488.0,43832.0,40197.0,34861.0,5634.460577553085
2014-02-24,31797,0,2,44427.0,34557.0,30060.0,34946.0,5794.56377420537
2014-02-25,29725,1,2,31797.0,30710.0,24000.0,34551.71428571428,5918.029900630933
2014-02-26,26351,2,2,29725.0,30411.0,24983.0,34411.0,6035.150729959709
2014-02-27,28890,3,2,26351.0,29703.0,27017.0,33831.0,6647.644520179051
2014-02-28,34198,4,2,28890.0,33326.0,36489.0,33714.857142857145,6738.27053549527
2014-03-01,45496,5,3,34198.0,41488.0,45333.0,33839.42857142857,6737.943921235482
2014-03-02,46777,6,3,45496.0,44427.0,43897.0,34412.0,7610.075295291097
2014-03-03,37201,0,3,46777.0,31797.0,37294.0,34747.71428571428,8157.650268598292
2014-03-04,30066,1,3,37201.0,29725.0,30577.0,35519.71428571428,8087.269372585641
2014-03-05,31278,2,3,30066.0,26351.0,31676.0,35568.42857142857,8047.476102421643
2014-03-06,32662,3,3,31278.0,28890.0,32389.0,36272.28571428572,7286.404159215186
2014-03-07,34864,4,3,32662.0,34198.0,34255.0,36811.142857142855,6770.691309572722
2014-03-08,43485,5,3,34864.0,45496.0,47108.0,36906.28571428572,6732.422167251175
2014-03-09,50090,6,3,43485.0,46777.0,48040.0,36619.0,6336.029355992583
2014-03-10,37506,0,3,50090.0,37201.0,33147.0,37092.28571428572,7275.375012425707
2014-03-11,34567,1,3,37506.0,30066.0,33533.0,37135.857142857145,7277.047717047776
2014-03-12,34942,2,3,34567.0,31278.0,36738.0,37778.857142857145,6726.248890938909
2014-03-13,33084,3,3,34942.0,32662.0,37483.0,38302.28571428572,6262.6314680621
2014-03-14,36946,4,3,33084.0,34864.0,33910.0,38362.57142857143,6201.015504392328
2014-03-15,44708,5,3,36946.0,43485.0,44965.0,38660.0,6053.414821404506
2014-03-16,45376,6,3,44708.0,50090.0,43832.0,38834.71428571428,6230.9307681994815
2014-03-17,32084,0,3,45376.0,37506.0,34557.0,38161.28571428572,4930.845252566914
2014-03-18,30095,1,3,32084.0,34567.0,30710.0,37386.71428571428,5449.521162887771
2014-03-19,29384,2,3,30095.0,34942.0,30411.0,36747.857142857145,6062.79672616994
2014-03-20,28809,3,3,29384.0,33084.0,29703.0,35953.857142857145,6672.046723172005
2014-03-21,33202,4,3,28809.0,36946.0,33326.0,35343.142857142855,7156.5744232971065
2014-03-22,41441,5,3,33202.0,44708.0,41488.0,34808.28571428572,7156.723894685456
2014-03-23,44171,6,3,41441.0,45376.0,44427.0,34341.57142857143,6477.859493617277
2014-03-24,31843,0,3,44171.0,32084.0,31797.0,34169.42857142857,6143.120837086593
2014-03-25,28466,1,3,31843.0,30095.0,29725.0,34135.0,6157.41506911246
2014-03-26,27014,2,3,28466.0,29384.0,26351.0,33902.28571428572,6362.905932414982
2014-03-27,30210,3,3,27014.0,28809.0,28890.0,33563.71428571428,6697.6437576779035
2014-03-28,32918,4,3,30210.0,33202.0,34198.0,33763.857142857145,6551.2121379322125
2014-03-29,41193,5,3,32918.0,41441.0,45496.0,33723.28571428572,6556.149167366601
2014-03-30,43156,6,3,41193.0,44171.0,46777.0,33687.857142857145,6507.985900122276
2014-03-31,30672,0,3,43156.0,31843.0,37201.0,33542.857142857145,6241.33469776487
2014-04-01,33708,1,4,30672.0,28466.0,30066.0,33375.57142857143,6309.806755021438
2014-04-02,33699,2,4,33708.0,27014.0,31278.0,34124.42857142857,5929.63005752024
2014-04-03,36604,3,4,33699.0,30210.0,32662.0,35079.42857142857,5069.5446165358335
2014-04-04,35685,4,4,36604.0,32918.0,34864.0,35992.857142857145,4600.257544550118
2014-04-05,46776,5,4,35685.0,41193.0,43485.0,36388.142857142855,4406.822189460746
2014-04-06,48790,6,4,46776.0,43156.0,50090.0,37185.71428571428,5728.417079621125
2014-04-07,36594,0,4,48790.0,30672.0,37506.0,37990.57142857143,6968.609901004697
2014-04-08,35248,1,4,36594.0,33708.0,34567.0,38836.57142857143,6254.972098449414
2014-04-09,35209,2,4,35248.0,33699.0,34942.0,39056.57142857143,6068.839204140607
2014-04-10,33038,3,4,35209.0,36604.0,33084.0,39272.28571428572,5870.254983510365
2014-04-11,38439,4,4,33038.0,35685.0,36946.0,38762.857142857145,6280.781650627321
2014-04-12,46155,5,4,38439.0,46776.0,44708.0,39156.28571428572,6140.541309316979
2014-04-13,46083,6,4,46155.0,48790.0,45376.0,39067.57142857143,6015.318635426889
2014-04-14,35751,0,4,46083.0,36594.0,32084.0,38680.857142857145,5334.606121935359
2014-04-15,36396,1,4,35751.0,35248.0,30095.0,38560.42857142857,5398.698974664854
2014-04-16,34228,2,4,36396.0,35209.0,29384.0,38724.42857142857,5297.7982803280975
2014-04-17,33193,3,4,34228.0,33038.0,28809.0,38584.28571428572,5417.90475227847
2014-04-18,38905,4,4,33193.0,38439.0,33202.0,38606.42857142857,5391.712710482698
2014-04-19,47819,5,4,38905.0,46155.0,41441.0,38673.0,5392.177760422937
2014-04-20,38934,6,4,47819.0,46083.0,44171.0,38910.71428571428,5798.375080264151
2014-04-21,31626,0,4,38934.0,35751.0,31843.0,37889.42857142857,4881.676790377872
2014-04-22,30678,1,4,31626.0,36396.0,28466.0,37300.142857142855,5403.8792679756325
2014-04-23,30437,2,4,30678.0,34228.0,27014.0,36483.28571428572,5966.238058561548
2014-04-24,30792,3,4,30437.0,33193.0,30210.0,35941.71428571428,6363.884288553253
2014-04-25,33427,4,4,30792.0,38905.0,32918.0,35598.71428571428,6597.15498565568
2014-04-26,42377,5,4,33427.0,47819.0,41193.0,34816.142857142855,6463.134106313297
2014-04-27,43440,6,4,42377.0,38934.0,43156.0,34038.71428571428,4734.520662618508
2014-04-28,31508,0,4,43440.0,31626.0,30672.0,34682.42857142857,5715.678579053176
2014-04-29,29865,1,4,31508.0,30678.0,33708.0,34665.57142857143,5726.359252239943
2014-04-30,28883,2,4,29865.0,30437.0,33699.0,34549.42857142857,5828.056819019012
2014-05-01,33859,3,5,28883.0,30792.0,36604.0,34327.42857142857,6036.6772553876035
2014-05-02,38951,4,5,33859.0,33427.0,35685.0,34765.57142857143,5845.585509799739
2014-05-03,46542,5,5,38951.0,42377.0,46776.0,35554.71428571428,6005.442440383691
2014-05-04,45139,6,5,46542.0,43440.0,48790.0,36149.71428571428,6929.294377599228
2014-05-05,35820,0,5,45139.0,31508.0,36594.0,36392.42857142857,7249.567156208753
2014-05-06,33611,1,5,35820.0,29865.0,35248.0,37008.42857142857,6942.03600915327
2014-05-07,32146,2,5,33611.0,28883.0,35209.0,37543.57142857143,6424.69827714739
2014-05-08,31819,3,5,32146.0,33859.0,33038.0,38009.71428571428,5777.3659428925685
2014-05-09,36363,4,5,31819.0,38951.0,38439.0,37718.28571428572,6065.884703659883
2014-05-10,42843,5,5,36363.0,46542.0,46155.0,37348.57142857143,6057.091404767968
2014-05-11,38180,6,5,42843.0,45139.0,46083.0,36820.142857142855,5225.6593978996425
2014-05-12,37922,0,5,38180.0,35820.0,35751.0,35826.0,3863.778030201317
2014-05-13,33844,1,5,37922.0,33611.0,36396.0,36126.28571428572,3944.0812920241565
2014-05-14,32817,2,5,33844.0,32146.0,34228.0,36159.57142857143,3920.2269006245865
2014-05-15,33522,3,5,32817.0,31819.0,33193.0,36255.42857142857,3812.4528787095396
2014-05-16,34589,4,5,33522.0,36363.0,38905.0,36498.71428571428,3525.7197711618555
2014-05-17,40019,5,5,34589.0,42843.0,47819.0,36245.28571428572,3600.0742452660998
2014-05-18,43020,6,5,40019.0,38180.0,38934.0,35841.857142857145,2808.766361979968
2014-05-19,32314,0,5,43020.0,37922.0,31626.0,36533.28571428572,3874.001364407126
2014-05-20,29926,1,5,32314.0,33844.0,30678.0,35732.142857142855,4111.535699653296
2014-05-21,29083,2,5,29926.0,32817.0,30437.0,35172.42857142857,4643.662450305866
2014-05-22,30386,3,5,29083.0,33522.0,30792.0,34639.0,5146.566492980188
2014-05-23,33425,4,5,30386.0,34589.0,33427.0,34191.0,5390.706076201867
2014-05-24,38386,5,5,33425.0,40019.0,42377.0,34024.71428571428,5394.334488278262
2014-05-25,35965,6,5,38386.0,43020.0,43440.0,33791.42857142857,5120.245171771305
2014-05-26,33459,0,5,35965.0,32314.0,31508.0,32783.57142857143,3409.518874032038
2014-05-27,28912,1,5,33459.0,29926.0,29865.0,32947.142857142855,3410.7020503395224
2014-05-28,28109,2,5,28912.0,29083.0,28883.0,32802.28571428572,3577.8373222886544
2014-05-29,27689,3,5,28109.0,30386.0,33859.0,32663.14285714286,3760.847396911617
2014-05-30,33740,4,5,27689.0,33425.0,38951.0,32277.85714285714,4150.932442579244
2014-05-31,40692,5,5,33740.0,38386.0,46542.0,32322.85714285714,4167.117126126513
2014-06-01,44602,6,6,40692.0,35965.0,45139.0,32652.285714285714,4773.3702180005885
2014-06-02,37312,0,6,44602.0,33459.0,35820.0,33886.142857142855,6555.851722661485
2014-06-03,38357,1,6,37312.0,28912.0,33611.0,34436.57142857143,6674.683459589229
2014-06-04,32899,2,6,38357.0,28109.0,32146.0,35785.857142857145,6316.819648857346
2014-06-05,35655,3,6,32899.0,27689.0,31819.0,36470.142857142855,5560.805440118987
2014-06-06,37457,4,6,35655.0,33740.0,36363.0,37608.142857142855,4083.0140594325153
2014-06-07,44347,5,6,37457.0,40692.0,42843.0,38139.142857142855,3721.8411854247074
2014-06-08,45279,6,6,44347.0,44602.0,38180.0,38661.28571428572,4344.04936721047
2014-06-09,38256,0,6,45279.0,37312.0,37922.0,38758.0,4502.983640506198
2014-06-10,33658,1,6,38256.0,38357.0,33844.0,38892.857142857145,4466.448120097623
2014-06-11,34644,2,6,33658.0,32899.0,32817.0,38221.57142857143,4893.144314826008
2014-06-12,35077,3,6,34644.0,35655.0,33522.0,38470.857142857145,4613.231240268611
2014-06-13,38356,4,6,35077.0,37457.0,34589.0,38388.28571428572,4676.767106819449
2014-06-14,44984,5,6,38356.0,44347.0,40019.0,38516.71428571428,4659.241630504728
2014-06-15,42494,6,6,44984.0,45279.0,43020.0,38607.71428571428,4796.29686022752
2014-06-16,35203,0,6,42494.0,38256.0,32314.0,38209.857142857145,4233.121638876397
2014-06-17,33542,1,6,35203.0,33658.0,29926.0,37773.71428571428,4382.2260216426175
2014-06-18,32269,2,6,33542.0,34644.0,29083.0,37757.142857142855,4400.564525473626
2014-06-19,33120,3,6,32269.0,35077.0,30386.0,37417.857142857145,4757.661520417033
2014-06-20,37996,4,6,33120.0,38356.0,33425.0,37138.28571428572,4970.863463366131
2014-06-21,42420,5,6,37996.0,44984.0,38386.0,37086.857142857145,4958.010905883216
2014-06-22,42460,6,6,42420.0,42494.0,35965.0,36720.57142857143,4332.620910301373
2014-06-23,33158,0,6,42460.0,35203.0,33459.0,36715.71428571428,4325.08230034547
2014-06-24,30641,1,6,33158.0,33542.0,28912.0,36423.57142857143,4509.427452834861
2014-06-25,28821,2,6,30641.0,32269.0,28109.0,36009.142857142855,4931.903568554797
2014-06-26,29356,3,6,28821.0,33120.0,27689.0,35516.57142857143,5506.426241436515
2014-06-27,34078,4,6,29356.0,37996.0,33740.0,34978.857142857145,5945.719873112381
2014-06-28,39930,5,6,34078.0,42420.0,40692.0,34419.142857142855,5796.909246272835
2014-06-29,40211,6,6,39930.0,42460.0,44602.0,34063.42857142857,5277.231656122423
2014-06-30,33449,0,6,40211.0,33158.0,37312.0,33742.142857142855,4719.863960912801
2014-07-01,37739,1,7,33449.0,30641.0,38357.0,33783.71428571428,4715.140638209523
2014-07-02,37869,2,7,37739.0,28821.0,32899.0,34797.71428571428,4689.803965849205
2014-07-03,47028,3,7,37869.0,29356.0,35655.0,36090.28571428572,3957.7363780442683
2014-07-04,38593,4,7,47028.0,34078.0,37457.0,38614.857142857145,4539.655399130744
2014-07-05,40782,5,7,38593.0,39930.0,44347.0,39259.857142857145,4085.667160067854
2014-07-06,45490,6,7,40782.0,40211.0,45279.0,39381.57142857143,4121.492118846531
2014-07-07,37635,0,7,45490.0,33449.0,38256.0,40135.71428571428,4735.750757598529
2014-07-08,36448,1,7,37635.0,37739.0,33658.0,40733.71428571428,3949.7301053061487
2014-07-09,37214,2,7,36448.0,37869.0,34644.0,40549.28571428572,4138.50100536757
2014-07-10,35179,3,7,37214.0,47028.0,35077.0,40455.71428571428,4215.883723660839
2014-07-11,40253,4,7,35179.0,38593.0,38356.0,38763.0,3445.6217629526755
2014-07-12,47696,5,7,40253.0,40782.0,44984.0,39000.142857142855,3488.8249898101194
2014-07-13,43675,6,7,47696.0,45490.0,42494.0,39987.857142857145,4807.030595165473
2014-07-14,36281,0,7,43675.0,37635.0,35203.0,39728.57142857143,4499.927808944723
2014-07-15,35815,1,7,36281.0,36448.0,33542.0,39535.142857142855,4632.078490576008
2014-07-16,33011,2,7,35815.0,37214.0,32269.0,39444.71428571428,4707.948552334481
2014-07-17,32430,3,7,33011.0,35179.0,33120.0,38844.28571428572,5273.861163457789
2014-07-18,36449,4,7,32430.0,40253.0,37996.0,38451.57142857143,5679.067407510444
2014-07-19,42480,5,7,36449.0,47696.0,42420.0,37908.142857142855,5659.92910522652
2014-07-20,42689,6,7,42480.0,43675.0,42460.0,37163.0,4347.831835141104
2014-07-21,33451,0,7,42689.0,36281.0,33158.0,37022.142857142855,4111.234544050033
2014-07-22,31512,1,7,33451.0,35815.0,30641.0,36617.857142857145,4329.6100066315
2014-07-23,30939,2,7,31512.0,33011.0,28821.0,36003.142857142855,4747.863008012864
2014-07-24,30525,3,7,30939.0,32430.0,29356.0,35707.142857142855,5022.159742201586
2014-07-25,33848,4,7,30525.0,36449.0,34078.0,35435.0,5274.609590607931
