date,item_id,store_id,sales,prediction,rolling_mean_7,sell_price,price_ratio,lag_7,has_event,snap_CA,snap_TX,snap_WI,risk_ratio,risk
2016-04-26,HOUSEHOLD_1_020,CA_3,18,29.260544551875636,16.720693614728347,9.51,0.97,29,0,1,1,1,1.65,moyen
2016-04-27,HOUSEHOLD_1_020,CA_3,39,37.53446346320638,21.329975947645135,2.73,0.84,31,0,0,1,0,1.66,faible
2016-04-28,HOUSEHOLD_1_020,CA_3,29,32.21523224046611,29.107326350373935,8.69,1.92,47,1,0,1,0,1.21,faible
2016-04-29,HOUSEHOLD_1_020,CA_3,13,13.255181104799647,23.85976685079019,5.7,1.83,37,0,1,1,1,1.99,faible
2016-04-30,HOUSEHOLD_1_020,CA_3,20,14.03060863456096,29.528167895954237,9.33,0.89,21,0,1,0,0,1.71,faible
2016-05-01,HOUSEHOLD_1_020,CA_3,18,16.554976068788203,36.38423005721069,8.11,1.86,24,0,0,1,1,0.94,faible
2016-05-02,HOUSEHOLD_1_020,CA_3,50,48.62833282149098,18.679950641295243,8.75,1.8,22,0,0,1,0,1.15,moyen
2016-05-03,HOUSEHOLD_1_020,CA_3,7,13.42768424965486,11.81102646536208,2.19,0.89,34,0,0,1,1,1.77,faible
2016-05-04,HOUSEHOLD_1_020,CA_3,13,12.427764506944639,33.18292859186619,7.53,0.88,14,0,0,0,1,1.68,faible
2016-05-05,HOUSEHOLD_1_020,CA_3,30,37.50824022308894,31.306540496691472,7.36,1.65,26,0,0,1,1,1.6,faible
2016-05-06,HOUSEHOLD_1_020,CA_3,30,39.93171054847231,39.62162970677298,9.36,1.64,50,0,0,0,1,0.98,moyen
2016-05-07,HOUSEHOLD_1_020,CA_3,9,3.9194595685619955,36.498238441215,2.07,1.36,25,0,0,1,0,1.89,faible
2016-05-08,HOUSEHOLD_1_020,CA_3,21,22.88911065917524,42.60620196805175,9.83,0.72,34,0,1,0,1,1.87,moyen
2016-05-09,HOUSEHOLD_1_020,CA_3,12,9.027742440636013,31.098604708764437,8.93,0.62,29,0,1,1,0,1.33,faible
2016-05-10,HOUSEHOLD_1_020,CA_3,36,35.27655996766654,24.522392624239426,2.01,0.77,33,0,0,0,1,1.0,moyen
2016-05-11,HOUSEHOLD_1_020,CA_3,33,32.01060987747942,38.34045408820208,7.29,1.64,32,0,0,0,0,0.87,moyen
2016-05-12,HOUSEHOLD_1_020,CA_3,23,24.29485000005925,23.45704658133175,8.74,0.55,32,0,1,1,0,1.06,faible
2016-05-13,HOUSEHOLD_1_020,CA_3,36,36.29768818517128,23.835240335514264,3.11,1.63,41,0,1,1,1,1.83,élevé
2016-05-14,HOUSEHOLD_1_020,CA_3,33,37.43506017678368,31.831592846267764,4.1,1.47,28,0,0,0,0,0.95,faible
2016-05-15,HOUSEHOLD_1_020,CA_3,45,40.91167695197578,26.342766336625584,2.38,1.19,24,0,1,0,1,1.14,faible
2016-05-16,HOUSEHOLD_1_020,CA_3,33,30.336407800623906,38.037465704342864,9.39,1.88,43,0,0,0,0,0.91,moyen
2016-05-17,HOUSEHOLD_1_020,CA_3,37,38.700484347994625,24.05305126475896,4.06,1.14,31,0,0,1,1,1.24,moyen
2016-05-18,HOUSEHOLD_1_020,CA_3,17,8.903142600813645,19.809907970736962,4.59,1.34,23,0,1,0,0,0.9,élevé
2016-05-19,HOUSEHOLD_1_020,CA_3,27,28.444691209357323,41.29532153175084,9.38,0.82,35,0,0,1,1,1.45,élevé
2016-05-20,HOUSEHOLD_1_020,CA_3,25,20.651167190323775,25.949646151285613,2.26,0.76,19,0,0,1,0,1.78,faible
2016-05-21,HOUSEHOLD_1_020,CA_3,42,37.714779264824664,29.754837861259862,2.73,1.75,41,0,0,0,0,1.57,moyen
2016-05-22,HOUSEHOLD_1_020,CA_3,39,41.545492066213065,26.02429649953621,5.11,1.19,22,0,1,0,1,1.88,faible
2015-01-01,HOUSEHOLD_1_020,TX_1,33,36.538417037921,23.98293003876938,6.52,0.65,19,0,0,0,0,1.44,faible
2015-01-02,HOUSEHOLD_1_020,TX_1,39,46.4326864666041,16.039093046984256,3.74,0.82,40,0,1,1,1,1.07,élevé
2015-01-03,HOUSEHOLD_1_020,TX_1,17,21.837240068057294,21.10200918132689,6.31,1.8,38,0,1,1,0,1.26,faible
2015-01-04,HOUSEHOLD_1_020,TX_1,39,35.3324161148893,33.47789944771848,9.47,1.59,18,0,1,0,0,0.97,élevé
2015-01-05,HOUSEHOLD_1_020,TX_1,37,39.31981544238064,13.571845840930706,9.65,1.35,17,0,0,1,1,1.9,moyen
2015-01-06,HOUSEHOLD_1_020,TX_1,34,34.679568388890736,30.484971813335044,4.1,1.05,27,0,1,1,0,0.92,élevé
2015-01-07,HOUSEHOLD_1_020,TX_1,17,9.681180588642148,23.191591022315862,7.85,1.51,22,0,0,0,0,1.5,élevé
2015-01-08,HOUSEHOLD_1_020,TX_1,38,39.981806711311755,21.10950075027194,9.34,1.53,12,0,0,0,0,0.94,moyen
2015-01-09,HOUSEHOLD_1_020,TX_1,22,27.249279586597304,39.96253613779946,2.74,0.77,28,0,0,1,1,0.89,faible
2015-01-10,HOUSEHOLD_1_020,TX_1,36,34.94788943476127,28.967530254438586,9.64,1.15,12,1,1,1,1,1.98,élevé
2015-01-11,HOUSEHOLD_1_020,TX_1,39,33.65871662384333,41.81315070132828,4.69,0.52,29,0,0,1,0,1.11,faible
2015-01-12,HOUSEHOLD_1_020,TX_1,44,44.62547438712907,26.329518058488127,6.12,1.52,42,0,1,0,1,1.87,faible
2015-01-13,HOUSEHOLD_1_020,TX_1,14,10.625573592886392,35.093668748993906,9.56,1.99,32,0,0,0,0,1.99,faible
2015-01-14,HOUSEHOLD_1_020,TX_1,64,57.338488822326866,22.37690423638263,4.92,1.74,20,0,0,0,0,1.94,élevé
2015-01-15,HOUSEHOLD_1_020,TX_1,34,30.791222126668014,40.94415250413612,6.31,1.97,25,0,1,0,1,1.59,moyen
2015-01-16,HOUSEHOLD_1_020,TX_1,18,18.616921253608773,35.907473444505186,7.69,0.67,33,0,0,0,1,1.54,faible
2015-01-17,HOUSEHOLD_1_020,TX_1,31,34.170084212564724,21.546022257010712,5.91,0.66,36,0,0,0,0,1.82,faible
2015-01-18,HOUSEHOLD_1_020,TX_1,19,15.728648160854625,25.437326601708225,8.5,1.57,16,1,0,0,0,1.02,faible
2015-01-19,HOUSEHOLD_1_020,TX_1,50,42.54658546472327,26.88348847957006,5.57,1.8,35,0,1,0,0,1.33,faible
2015-01-20,HOUSEHOLD_1_020,TX_1,32,32.20815000153106,53.04710421851826,6.57,1.91,21,0,0,1,1,0.88,faible
2015-01-21,HOUSEHOLD_1_020,TX_1,30,39.04177984418172,23.765380357708203,8.44,1.5,32,0,1,1,0,1.63,moyen
2015-01-22,HOUSEHOLD_1_020,TX_1,30,34.31725968799863,25.03311886883799,5.83,1.19,31,0,1,1,0,1.69,faible
2015-01-23,HOUSEHOLD_1_020,TX_1,27,26.662692014248037,16.763649216652247,8.59,1.23,21,0,1,1,1,1.11,moyen
2015-01-24,HOUSEHOLD_1_020,TX_1,15,10.822877842537718,20.194299158414225,4.17,1.65,26,0,0,0,0,0.91,faible
2015-01-25,HOUSEHOLD_1_020,TX_1,31,27.79872069861489,31.579559632391746,4.09,0.91,27,0,0,1,0,1.29,moyen
2015-01-26,HOUSEHOLD_1_020,TX_1,54,51.206426497729474,32.70636494463949,4.6,0.61,37,0,0,1,0,1.06,faible
2015-01-27,HOUSEHOLD_1_020,TX_1,38,38.613120095102325,29.338877589180882,5.69,1.54,11,0,0,0,1,1.45,faible
2015-01-28,HOUSEHOLD_1_020,TX_1,47,49.78956799594944,34.114216371931654,9.51,0.59,32,0,0,0,0,1.81,élevé
2015-01-29,HOUSEHOLD_1_020,TX_1,65,60.218493139206906,6.10440374420822,7.85,0.98,31,0,1,1,0,1.36,élevé
2015-01-30,HOUSEHOLD_1_020,TX_1,34,37.3957079929887,27.208349002456316,8.5,0.76,25,0,0,1,1,1.7,moyen
2015-01-31,HOUSEHOLD_1_020,TX_1,21,24.80852521157063,30.515784005096734,2.92,1.78,32,0,0,0,0,1.08,faible
2015-02-01,HOUSEHOLD_1_020,TX_1,30,33.67291929905469,39.43522405927398,8.01,0.52,39,0,1,0,0,0.84,faible
2015-02-02,HOUSEHOLD_1_020,TX_1,25,23.21912452913003,22.562439644917205,7.5,0.85,29,1,1,0,0,0.92,faible
2015-02-03,HOUSEHOLD_1_020,TX_1,25,24.968020968711418,29.311222160202053,3.43,0.94,24,0,0,1,0,1.15,faible
2015-02-04,HOUSEHOLD_1_020,TX_1,56,57.06242852238498,35.31374955423176,3.63,0.97,47,0,0,0,0,1.43,faible
2015-02-05,HOUSEHOLD_1_020,TX_1,49,48.741907814571164,20.179871939242656,5.33,1.99,47,0,0,1,1,0.87,moyen
2015-02-06,HOUSEHOLD_1_020,TX_1,50,59.330036478194025,26.792874301577715,2.4,1.49,38,0,1,1,1,1.86,faible
2015-02-07,HOUSEHOLD_1_020,TX_1,30,30.071662225142024,18.75546373684274,9.46,1.25,28,0,1,1,0,1.31,moyen
2015-02-08,HOUSEHOLD_1_020,TX_1,24,24.03751555854011,27.847541186138965,6.48,1.73,24,0,0,0,1,1.17,moyen
2015-02-09,HOUSEHOLD_1_020,TX_1,20,9.835872302870408,27.61447224273649,5.84,1.7,21,0,1,0,1,1.96,faible
2015-02-10,HOUSEHOLD_1_020,TX_1,27,30.54423736564947,36.04000196229997,4.95,0.72,33,0,1,0,0,0.81,moyen
2015-02-11,HOUSEHOLD_1_020,TX_1,35,33.720936934504536,26.249390790028016,9.6,1.56,31,0,0,0,0,1.31,faible
2015-02-12,HOUSEHOLD_1_020,TX_1,28,28.348563176572526,16.912310913822886,2.54,0.7,19,0,1,0,1,1.17,moyen
2015-02-13,HOUSEHOLD_1_020,TX_1,39,29.70486542592313,36.24824306626991,6.95,1.95,35,0,1,0,1,1.8,faible
2015-02-14,HOUSEHOLD_1_020,TX_1,19,20.669229949088592,37.79571721955822,9.08,0.95,30,1,0,1,0,1.31,faible
2015-02-15,HOUSEHOLD_1_020,TX_1,38,39.12466133753273,29.591430868226315,7.4,0.68,15,0,0,1,0,1.35,faible
2015-02-16,HOUSEHOLD_1_020,TX_1,8,14.834804014386727,20.248612998866886,3.01,1.67,22,0,0,1,1,0.92,élevé
2015-02-17,HOUSEHOLD_1_020,TX_1,17,15.070116945757176,38.812881740121924,5.42,1.02,23,0,1,0,1,1.61,moyen
2015-02-18,HOUSEHOLD_1_020,TX_1,0,0.0,33.35423118307383,4.22,1.52,27,0,1,1,1,1.2,faible
2015-02-19,HOUSEHOLD_1_020,TX_1,35,35.16139334394896,28.005087539216092,4.66,1.56,21,0,0,0,0,1.9,faible
2015-02-20,HOUSEHOLD_1_020,TX_1,41,41.78883748341228,32.65826919000698,3.58,1.21,41,0,1,0,1,1.47,élevé
2015-02-21,HOUSEHOLD_1_020,TX_1,30,26.83391473842073,32.72945852263125,2.2,1.07,32,0,0,1,1,1.99,faible
2015-02-22,HOUSEHOLD_1_020,TX_1,48,44.06116983070898,15.441550834112771,2.16,1.93,43,0,0,0,1,1.15,élevé
2015-02-23,HOUSEHOLD_1_020,TX_1,38,37.21306870699454,26.886085901189126,7.79,0.7,23,0,1,1,1,0.87,moyen
2015-02-24,HOUSEHOLD_1_020,TX_1,34,42.83607735996492,29.986520002405804,2.55,0.57,31,0,0,0,1,1.24,moyen
2015-02-25,HOUSEHOLD_1_020,TX_1,24,32.52768962854539,34.32822595925926,3.17,1.19,32,0,0,1,1,1.43,faible
2015-02-26,HOUSEHOLD_1_020,TX_1,27,33.38212045389525,21.629606845808276,9.74,1.24,8,0,1,1,0,0.87,élevé
2015-02-27,HOUSEHOLD_1_020,TX_1,41,44.31801364563806,32.1182746605901,8.6,0.84,19,1,0,1,0,1.9,faible
2015-02-28,HOUSEHOLD_1_020,TX_1,42,48.1109425236828,34.11166612682833,3.93,1.39,42,0,0,1,1,1.03,moyen
2015-03-01,HOUSEHOLD_1_020,TX_1,53,51.69177834524992,33.6500465073686,2.95,0.61,28,0,1,0,0,0.98,faible
2015-03-02,HOUSEHOLD_1_020,TX_1,41,52.3178023926301,24.15359790566848,5.61,0.66,33,0,1,0,1,0.93,moyen
2015-03-03,HOUSEHOLD_1_020,TX_1,10,7.715973592284554,20.347186124632238,4.83,1.78,45,0,1,0,1,1.67,faible
2015-03-04,HOUSEHOLD_1_020,TX_1,40,39.728511793350336,23.503249786710395,3.22,0.69,6,0,1,0,1,1.95,faible
2015-03-05,HOUSEHOLD_1_020,TX_1,37,32.860102558343726,25.287604052776754,3.51,1.97,16,0,1,0,1,1.98,faible
2015-03-06,HOUSEHOLD_1_020,TX_1,29,31.179442003597636,29.664739373599634,3.22,1.69,34,0,1,0,0,1.48,faible
2015-03-07,HOUSEHOLD_1_020,TX_1,54,59.477985743772905,28.264065409822102,2.88,1.12,42,1,1,1,1,1.8,moyen
2015-03-08,HOUSEHOLD_1_020,TX_1,36,42.28597585798288,32.886068977109254,6.04,0.77,4,0,1,1,1,1.27,moyen
2015-03-09,HOUSEHOLD_1_020,TX_1,49,47.676052813100064,27.61264089573529,8.62,1.15,24,0,0,1,0,1.78,élevé
2015-03-10,HOUSEHOLD_1_020,TX_1,21,33.19233374478707,37.87995210648763,3.19,1.27,34,0,1,0,1,1.57,faible
2015-03-11,HOUSEHOLD_1_020,TX_1,45,44.503230067398114,33.01703422279364,8.79,1.61,38,0,0,1,1,1.51,élevé
2015-03-12,HOUSEHOLD_1_020,TX_1,14,16.290822149365614,38.112382414513895,8.82,1.62,30,0,1,1,0,1.09,faible
2015-03-13,HOUSEHOLD_1_020,TX_1,26,24.100699730161832,21.93170723150922,7.67,1.38,52,0,1,0,1,1.09,faible
2015-03-14,HOUSEHOLD_1_020,TX_1,29,24.673681165706494,17.380433244522287,4.26,0.82,29,0,1,0,1,1.85,faible
2015-03-15,HOUSEHOLD_1_020,TX_1,58,48.591531453919615,21.651943488247007,1.62,1.21,25,1,0,1,1,1.86,moyen
2015-03-16,HOUSEHOLD_1_020,TX_1,43,41.88613445592463,22.190054723631462,2.45,1.26,39,0,1,0,0,1.88,moyen
2015-03-17,HOUSEHOLD_1_020,TX_1,30,27.89977544599447,22.861728292546097,6.82,1.35,11,0,0,0,0,1.15,faible
2015-03-18,HOUSEHOLD_1_020,TX_1,29,26.49810435235547,35.226387422780654,3.23,0.68,29,0,0,0,0,0.93,moyen
2015-03-19,HOUSEHOLD_1_020,TX_1,17,7.613252657895803,31.481036208023557,6.69,0.94,28,0,0,1,1,1.86,moyen
2015-03-20,HOUSEHOLD_1_020,TX_1,5,0.0,28.649564040471887,7.27,0.98,21,0,1,1,1,1.03,moyen
2015-03-21,HOUSEHOLD_1_020,TX_1,15,13.842400658173462,38.38349825897689,9.65,1.48,29,1,0,0,0,1.17,moyen
2015-03-22,HOUSEHOLD_1_020,TX_1,7,6.489438956769199,35.13169545613933,3.99,1.53,27,0,1,0,1,1.95,faible
2015-03-23,HOUSEHOLD_1_020,TX_1,38,35.19371540790512,29.259988419479082,5.23,0.66,26,1,0,0,0,0.92,moyen
2015-03-24,HOUSEHOLD_1_020,TX_1,48,49.01865758206109,20.778021581647096,9.77,1.32,28,0,1,0,0,1.15,élevé
2015-03-25,HOUSEHOLD_1_020,TX_1,64,72.57541489976403,36.97658553160398,9.5,1.88,0,0,1,0,0,1.52,élevé
2015-03-26,HOUSEHOLD_1_020,TX_1,30,31.112615888196103,34.608223793043045,2.98,1.66,21,0,1,1,1,1.23,faible
2015-03-27,HOUSEHOLD_1_020,TX_1,38,38.56716270195887,33.05877843354105,9.68,0.87,6,0,0,1,1,1.58,faible
2015-03-28,HOUSEHOLD_1_020,TX_1,34,39.20757723575283,16.861774144459286,3.25,0.72,26,0,0,0,1,1.25,faible
2015-03-29,HOUSEHOLD_1_020,TX_1,32,34.78564321792411,28.262408184175275,5.02,1.27,26,0,1,1,0,1.62,faible
2015-03-30,HOUSEHOLD_1_020,TX_1,59,63.21914292411515,41.96822936378173,6.24,1.61,36,0,1,0,0,1.14,moyen
2015-03-31,HOUSEHOLD_1_020,TX_1,32,26.004841557292174,27.03132341626774,7.55,0.99,39,0,0,1,1,1.09,faible
2015-04-01,HOUSEHOLD_1_020,TX_1,25,15.687731580969274,24.410251641521526,3.63,0.62,25,0,1,1,1,1.93,élevé
2015-04-02,HOUSEHOLD_1_020,TX_1,33,38.724060361061134,38.29621449483851,3.02,1.94,35,0,1,0,0,0.94,faible
2015-04-03,HOUSEHOLD_1_020,TX_1,41,41.660928236145395,44.02629319881209,1.7,0.54,31,0,1,1,0,0.87,faible
2015-04-04,HOUSEHOLD_1_020,TX_1,9,4.99130928187721,26.773875184594388,2.53,1.94,31,0,1,0,1,1.48,faible
2015-04-05,HOUSEHOLD_1_020,TX_1,13,10.06375166342437,33.50296184844654,4.39,1.51,29,0,0,0,0,1.02,moyen
2015-04-06,HOUSEHOLD_1_020,TX_1,51,54.73564906405446,39.59036810065042,8.07,1.07,18,0,1,0,0,1.02,faible
2015-04-07,HOUSEHOLD_1_020,TX_1,34,40.270767166324234,41.32713928255425,4.19,1.59,25,0,0,1,0,1.81,moyen
2015-04-08,HOUSEHOLD_1_020,TX_1,0,2.264264254741679,22.690882368693934,5.27,1.77,34,0,0,0,1,1.69,moyen
2015-04-09,HOUSEHOLD_1_020,TX_1,23,26.14847267088238,30.458255843074806,6.58,1.34,27,0,0,1,1,0.89,faible
2015-04-10,HOUSEHOLD_1_020,TX_1,28,26.963879427991074,24.413019613618424,6.34,0.71,18,0,0,0,0,2.0,élevé
2015-04-11,HOUSEHOLD_1_020,TX_1,0,0.0,27.706657211065878,4.21,1.35,42,0,1,0,1,1.29,élevé
2015-04-12,HOUSEHOLD_1_020,TX_1,43,43.36349080813278,29.58843216869971,4.94,1.42,28,0,0,0,1,1.29,faible
2015-04-13,HOUSEHOLD_1_020,TX_1,29,31.492171069989563,16.577310177382266,8.16,0.96,43,0,1,1,0,1.16,moyen
2015-04-14,HOUSEHOLD_1_020,TX_1,50,40.41949572536817,40.302925832940474,6.14,1.44,25,0,0,1,1,1.12,moyen
2015-04-15,HOUSEHOLD_1_020,TX_1,22,28.848988183700794,29.691083692047737,8.95,1.2,37,0,1,1,0,1.9,élevé
2015-04-16,HOUSEHOLD_1_020,TX_1,23,16.15101472513737,32.31687193383124,7.14,0.53,19,0,1,1,0,1.84,moyen
2015-04-17,HOUSEHOLD_1_020,TX_1,0,3.3581677877375133,29.445584469077037,3.77,0.8,45,0,1,0,0,0.99,moyen
2015-04-18,HOUSEHOLD_1_020,TX_1,19,23.958435970096126,23.78242749860129,1.55,0.89,27,0,0,0,0,1.48,élevé
2015-04-19,HOUSEHOLD_1_020,TX_1,68,70.1276080703867,27.778536425878887,3.28,1.16,20,0,1,1,1,1.38,élevé
2015-04-20,HOUSEHOLD_1_020,TX_1,56,49.3919321780624,39.12428122375887,2.97,0.83,17,0,0,0,1,1.98,faible
2015-04-21,HOUSEHOLD_1_020,TX_1,36,40.9142321967009,20.65543348210113,5.55,1.13,13,0,1,0,1,1.2,moyen
2015-04-22,HOUSEHOLD_1_020,TX_1,33,33.63244132044225,16.243095365979897,7.16,0.74,34,0,1,0,0,1.73,moyen
2015-04-23,HOUSEHOLD_1_020,TX_1,30,27.88640107867464,33.669053136497574,9.19,1.13,23,0,1,0,0,1.27,faible
2015-04-24,HOUSEHOLD_1_020,TX_1,0,0.0,23.104567669820316,2.55,1.36,15,0,0,0,0,1.55,faible
2015-04-25,HOUSEHOLD_1_020,TX_1,50,47.70933960452001,30.352250439655798,7.9,0.83,26,1,1,0,0,1.82,faible
2015-04-26,HOUSEHOLD_1_020,TX_1,51,51.9945197050113,21.64999564209711,5.63,1.85,22,0,1,1,1,1.34,faible
2015-04-27,HOUSEHOLD_1_020,TX_1,26,26.27076495396193,34.708911188262476,5.49,1.08,36,0,1,0,1,0.82,élevé
2015-04-28,HOUSEHOLD_1_020,TX_1,27,30.720079428322673,26.027660656015296,3.79,1.42,24,1,1,1,1,1.07,moyen
2015-04-29,HOUSEHOLD_1_020,TX_1,36,43.66443683657687,31.032258149380326,7.86,1.9,40,0,1,1,0,1.62,moyen
2015-04-30,HOUSEHOLD_1_020,TX_1,41,42.4191605694499,37.484390972337266,2.91,1.46,18,0,1,0,1,1.99,faible
2015-05-01,HOUSEHOLD_1_020,TX_1,0,1.489719570088932,37.82613762999022,4.24,1.96,19,0,0,0,1,1.89,faible
2015-05-02,HOUSEHOLD_1_020,TX_1,12,23.636679804715598,27.441909651510365,5.25,0.63,29,0,1,1,0,1.26,élevé
2015-05-03,HOUSEHOLD_1_020,TX_1,38,34.696078976323086,9.994551765762974,3.92,1.23,26,0,0,0,1,1.55,faible
2015-05-04,HOUSEHOLD_1_020,TX_1,25,22.56779970740375,16.97725543172318,3.52,0.59,20,0,0,1,0,0.96,moyen
2015-05-05,HOUSEHOLD_1_020,TX_1,0,0.0,26.969358463939226,9.43,0.52,24,0,0,0,0,1.28,moyen
2015-05-06,HOUSEHOLD_1_020,TX_1,37,32.838265080078756,31.151211650171835,4.22,1.43,40,0,0,0,1,1.52,élevé
2015-05-07,HOUSEHOLD_1_020,TX_1,33,25.185334194150762,20.889840977654657,3.04,1.1,19,0,1,0,1,1.17,faible
2015-05-08,HOUSEHOLD_1_020,TX_1,37,32.00793831406224,28.182182101048898,4.61,1.21,16,0,0,0,1,1.8,faible
2015-05-09,HOUSEHOLD_1_020,TX_1,23,23.424444343516935,36.517454118281776,7.66,1.68,24,0,1,0,1,1.49,élevé
2015-05-10,HOUSEHOLD_1_020,TX_1,28,25.239439178653576,18.8566827277864,3.1,1.35,29,0,0,1,1,1.87,faible
2015-05-11,HOUSEHOLD_1_020,TX_1,45,46.68211440966999,32.253131859651035,9.08,0.7,8,0,1,0,1,1.64,élevé
2015-05-12,HOUSEHOLD_1_020,TX_1,18,20.22294695465628,28.146288257784015,5.74,1.32,36,0,0,0,0,1.16,moyen
2015-05-13,HOUSEHOLD_1_020,TX_1,11,10.968886001609953,24.97156086063829,1.55,1.02,5,0,1,1,0,1.24,faible
2015-05-14,HOUSEHOLD_1_020,TX_1,33,27.73672154218896,28.177497552637078,6.08,1.06,30,0,0,1,1,0.81,faible
2015-05-15,HOUSEHOLD_1_020,TX_1,7,12.545851740523672,21.662726880839827,9.16,1.69,23,0,0,1,0,1.29,moyen
2015-05-16,HOUSEHOLD_1_020,TX_1,39,38.42917468367497,34.198915452633024,9.32,0.67,0,0,0,0,0,1.17,faible
2015-05-17,HOUSEHOLD_1_020,TX_1,18,12.721970972271485,39.88029202708729,8.95,1.65,24,1,1,1,1,1.79,faible
2015-05-18,HOUSEHOLD_1_020,TX_1,50,62.30190271550991,16.287335306679235,8.02,0.72,38,0,1,0,0,1.6,moyen
2015-05-19,HOUSEHOLD_1_020,TX_1,34,26.46313102434343,20.504239727529335,5.76,1.4,28,0,1,0,0,1.36,faible
2015-05-20,HOUSEHOLD_1_020,TX_1,9,14.815673269718815,21.330995767523504,3.31,1.86,34,0,0,1,1,0.95,moyen
2015-05-21,HOUSEHOLD_1_020,TX_1,17,10.559374265441695,24.013837313697675,4.84,0.74,19,0,1,1,0,1.77,faible
2015-05-22,HOUSEHOLD_1_020,TX_1,26,25.9372406307662,30.8142651210323,8.68,1.18,48,0,1,0,0,1.19,moyen
2015-05-23,HOUSEHOLD_1_020,TX_1,3,1.6004491565386032,40.52031568059989,7.18,1.63,24,0,0,1,0,0.88,moyen
2015-05-24,HOUSEHOLD_1_020,TX_1,27,25.4887001659598,30.85706320608569,3.37,0.88,25,0,1,1,0,1.11,élevé
2015-05-25,HOUSEHOLD_1_020,TX_1,20,19.833337368430694,43.78037078075285,6.3,1.15,18,0,0,1,0,1.45,élevé
2015-05-26,HOUSEHOLD_1_020,TX_1,22,18.47964828204554,30.146196670675003,7.98,1.67,39,0,0,0,1,1.19,faible
2015-05-27,HOUSEHOLD_1_020,TX_1,32,26.248221256940067,9.74281969340899,9.1,0.64,35,1,0,0,0,1.86,moyen
2015-05-28,HOUSEHOLD_1_020,TX_1,56,66.18519967375696,21.83795921950368,9.66,0.9,18,1,1,1,0,1.8,faible
2015-05-29,HOUSEHOLD_1_020,TX_1,41,38.733876233457,33.486834495414335,6.52,1.58,28,0,1,0,0,1.5,élevé
2015-05-30,HOUSEHOLD_1_020,TX_1,37,31.96532561504106,45.12259191337571,2.19,1.14,11,0,1,1,1,1.21,faible
2015-05-31,HOUSEHOLD_1_020,TX_1,39,43.46427172543488,18.42205295159281,8.3,0.55,32,0,0,1,0,1.92,faible
2015-06-01,HOUSEHOLD_1_020,TX_1,25,23.463311526708722,11.455125046546975,2.18,0.98,24,1,1,1,1,1.0,faible
2015-06-02,HOUSEHOLD_1_020,TX_1,2,0.0,28.169615820929973,2.95,0.65,44,0,1,1,1,1.43,faible
2015-06-03,HOUSEHOLD_1_020,TX_1,40,33.80544847018184,36.48071102947981,3.25,1.13,44,0,1,0,1,1.54,faible
2015-06-04,HOUSEHOLD_1_020,TX_1,20,20.87814568307036,30.040515676017744,3.77,1.63,31,0,1,1,0,1.47,moyen
2015-06-05,HOUSEHOLD_1_020,TX_1,43,44.39926533535649,48.570333334056,6.4,0.71,17,0,0,1,1,0.83,faible
2015-06-06,HOUSEHOLD_1_020,TX_1,22,16.550575126401792,20.58899820160119,2.13,0.73,16,0,0,0,1,1.16,moyen
2015-06-07,HOUSEHOLD_1_020,TX_1,31,23.562087017583565,30.605168525032674,4.38,1.89,31,0,0,0,0,1.32,faible
2015-06-08,HOUSEHOLD_1_020,TX_1,49,52.122012968795254,8.932881100795342,7.26,1.21,33,0,1,1,1,1.55,faible
2015-06-09,HOUSEHOLD_1_020,TX_1,4,0.0,15.30342762946903,4.63,1.59,32,0,0,0,1,1.78,faible
2015-06-10,HOUSEHOLD_1_020,TX_1,20,16.770883350145972,28.39100906457998,3.12,0.62,36,0,1,1,1,1.35,élevé
2015-06-11,HOUSEHOLD_1_020,TX_1,37,31.060567659692964,22.45866676736496,9.8,1.24,25,0,0,1,1,1.6,élevé
2015-06-12,HOUSEHOLD_1_020,TX_1,53,53.63790162064461,29.242047076668484,5.08,0.67,34,0,1,1,1,1.93,moyen
2015-06-13,HOUSEHOLD_1_020,TX_1,56,56.601155546413764,40.01816832055066,9.4,0.82,24,0,0,0,0,1.44,faible
2015-06-14,HOUSEHOLD_1_020,TX_1,39,44.9933066890622,28.79174036752264,1.96,0.72,26,0,1,1,0,1.41,faible
2015-06-15,HOUSEHOLD_1_020,TX_1,54,49.324928328179325,26.230492062331166,8.54,1.37,47,0,1,0,0,1.99,moyen
2015-06-16,HOUSEHOLD_1_020,TX_1,45,46.202379079815536,14.876649958123682,1.68,1.92,22,0,0,1,0,1.22,faible
2015-06-17,HOUSEHOLD_1_020,TX_1,47,36.58962834984227,33.632346428503595,9.99,1.12,9,0,0,0,0,1.05,faible
2015-06-18,HOUSEHOLD_1_020,TX_1,20,24.85005391944004,29.985521122570958,5.68,1.56,34,1,1,1,0,1.07,faible
2015-06-19,HOUSEHOLD_1_020,TX_1,20,18.2751398548406,38.30297374051116,6.37,0.99,29,0,1,1,0,1.24,faible
2015-06-20,HOUSEHOLD_1_020,TX_1,48,46.97878135419178,24.420222372778312,8.01,1.89,30,1,1,1,0,1.18,faible
2015-06-21,HOUSEHOLD_1_020,TX_1,51,50.110733317898394,35.43352643754825,3.43,0.56,35,0,1,0,0,1.79,élevé
2015-06-22,HOUSEHOLD_1_020,TX_1,18,19.3191147472441,44.13202999405284,3.19,1.1,20,0,0,1,0,1.93,faible
